,Unnamed: 0,Country or Area,Commodity - Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes,Conversion_in_kWh
66,66,Australia,"Sub-bituminous coal - Transformation in electricity, CHP and heat plants",Sub-bituminous coal,"Transformation in electricity, CHP and heat plants",2016,"Metric tons,  thousand",23197.0,,115985000000.0
67,67,Australia,"Sub-bituminous coal - Transformation in electricity, CHP and heat plants",Sub-bituminous coal,"Transformation in electricity, CHP and heat plants",2015,"Metric tons,  thousand",20531.0,,102655000000.0
68,68,Australia,"Sub-bituminous coal - Transformation in electricity, CHP and heat plants",Sub-bituminous coal,"Transformation in electricity, CHP and heat plants",2014,"Metric tons,  thousand",18934.0,,94670000000.0
69,69,Australia,"Sub-bituminous coal - Transformation in electricity, CHP and heat plants",Sub-bituminous coal,"Transformation in electricity, CHP and heat plants",2013,"Metric tons,  thousand",20343.0,,101715000000.0
70,70,Australia,"Sub-bituminous coal - Transformation in electricity, CHP and heat plants",Sub-bituminous coal,"Transformation in electricity, CHP and heat plants",2012,"Metric tons,  thousand",20883.0,,104415000000.0
71,71,Australia,"Sub-bituminous coal - Transformation in electricity, CHP and heat plants",Sub-bituminous coal,"Transformation in electricity, CHP and heat plants",2011,"Metric tons,  thousand",21309.0,,106545000000.0
72,72,Australia,"Sub-bituminous coal - Transformation in electricity, CHP and heat plants",Sub-bituminous coal,"Transformation in electricity, CHP and heat plants",2010,"Metric tons,  thousand",22740.0,,113700000000.0
73,73,Australia,"Sub-bituminous coal - Transformation in electricity, CHP and heat plants",Sub-bituminous coal,"Transformation in electricity, CHP and heat plants",2009,"Metric tons,  thousand",45955.0,,229775000000.0
74,74,Australia,"Sub-bituminous coal - Transformation in electricity, CHP and heat plants",Sub-bituminous coal,"Transformation in electricity, CHP and heat plants",2008,"Metric tons,  thousand",43340.0,,216700000000.0
75,75,Australia,"Sub-bituminous coal - Transformation in electricity, CHP and heat plants",Sub-bituminous coal,"Transformation in electricity, CHP and heat plants",2007,"Metric tons,  thousand",44763.0,,223815000000.0
76,76,Australia,"Sub-bituminous coal - Transformation in electricity, CHP and heat plants",Sub-bituminous coal,"Transformation in electricity, CHP and heat plants",2006,"Metric tons,  thousand",44013.0,,220065000000.0
77,77,Australia,"Sub-bituminous coal - Transformation in electricity, CHP and heat plants",Sub-bituminous coal,"Transformation in electricity, CHP and heat plants",2005,"Metric tons,  thousand",42136.0,,210680000000.0
78,78,Australia,"Sub-bituminous coal - Transformation in electricity, CHP and heat plants",Sub-bituminous coal,"Transformation in electricity, CHP and heat plants",2004,"Metric tons,  thousand",39612.0,,198060000000.0
79,79,Australia,"Sub-bituminous coal - Transformation in electricity, CHP and heat plants",Sub-bituminous coal,"Transformation in electricity, CHP and heat plants",2003,"Metric tons,  thousand",37236.0,,186180000000.0
80,80,Australia,"Sub-bituminous coal - Transformation in electricity, CHP and heat plants",Sub-bituminous coal,"Transformation in electricity, CHP and heat plants",2002,"Metric tons,  thousand",28757.0,,143785000000.0
81,81,Australia,"Sub-bituminous coal - Transformation in electricity, CHP and heat plants",Sub-bituminous coal,"Transformation in electricity, CHP and heat plants",2001,"Metric tons,  thousand",27917.0,,139585000000.0
82,82,Australia,"Sub-bituminous coal - Transformation in electricity, CHP and heat plants",Sub-bituminous coal,"Transformation in electricity, CHP and heat plants",2000,"Metric tons,  thousand",20586.0,,102930000000.0
83,83,Australia,"Sub-bituminous coal - Transformation in electricity, CHP and heat plants",Sub-bituminous coal,"Transformation in electricity, CHP and heat plants",1999,"Metric tons,  thousand",20163.0,,100815000000.0
84,84,Australia,"Sub-bituminous coal - Transformation in electricity, CHP and heat plants",Sub-bituminous coal,"Transformation in electricity, CHP and heat plants",1998,"Metric tons,  thousand",18844.0,,94220000000.0
85,85,Australia,"Sub-bituminous coal - Transformation in electricity, CHP and heat plants",Sub-bituminous coal,"Transformation in electricity, CHP and heat plants",1997,"Metric tons,  thousand",18299.0,,91495000000.0
86,86,Australia,"Sub-bituminous coal - Transformation in electricity, CHP and heat plants",Sub-bituminous coal,"Transformation in electricity, CHP and heat plants",1996,"Metric tons,  thousand",18157.0,,90785000000.0
87,87,Australia,"Sub-bituminous coal - Transformation in electricity, CHP and heat plants",Sub-bituminous coal,"Transformation in electricity, CHP and heat plants",1995,"Metric tons,  thousand",17139.0,,85695000000.0
88,88,Australia,"Sub-bituminous coal - Transformation in electricity, CHP and heat plants",Sub-bituminous coal,"Transformation in electricity, CHP and heat plants",1994,"Metric tons,  thousand",17619.0,,88095000000.0
89,89,Australia,"Sub-bituminous coal - Transformation in electricity, CHP and heat plants",Sub-bituminous coal,"Transformation in electricity, CHP and heat plants",1993,"Metric tons,  thousand",15286.0,,76430000000.0
90,90,Australia,"Sub-bituminous coal - Transformation in electricity, CHP and heat plants",Sub-bituminous coal,"Transformation in electricity, CHP and heat plants",1992,"Metric tons,  thousand",15347.0,,76735000000.0
91,91,Australia,"Sub-bituminous coal - Transformation in electricity, CHP and heat plants",Sub-bituminous coal,"Transformation in electricity, CHP and heat plants",1991,"Metric tons,  thousand",14790.0,,73950000000.0
92,92,Australia,"Sub-bituminous coal - Transformation in electricity, CHP and heat plants",Sub-bituminous coal,"Transformation in electricity, CHP and heat plants",1990,"Metric tons,  thousand",14284.0,,71420000000.0
93,93,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,2019,"Metric tons,  thousand",22822.0,,114110000000.0
94,94,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,2018,"Metric tons,  thousand",24394.0,,121970000000.0
95,95,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,2017,"Metric tons,  thousand",24446.0,,122230000000.0
96,96,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,2016,"Metric tons,  thousand",22716.0,,113580000000.0
97,97,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,2015,"Metric tons,  thousand",20105.0,,100525000000.0
98,98,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,2014,"Metric tons,  thousand",18431.0,,92155000000.0
99,99,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,2013,"Metric tons,  thousand",19803.0,,99015000000.0
100,100,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,2012,"Metric tons,  thousand",20329.0,,101645000000.0
101,101,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,2011,"Metric tons,  thousand",20743.0,,103715000000.0
102,102,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,2010,"Metric tons,  thousand",22136.0,,110680000000.0
103,103,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,2009,"Metric tons,  thousand",45542.0,,227710000000.0
104,104,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,2008,"Metric tons,  thousand",40313.0,,201565000000.0
105,105,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,2007,"Metric tons,  thousand",41621.0,,208105000000.0
106,106,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,2006,"Metric tons,  thousand",41006.0,,205030000000.0
107,107,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,2005,"Metric tons,  thousand",39131.0,,195655000000.0
108,108,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,2004,"Metric tons,  thousand",36623.0,,183115000000.0
109,109,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,2003,"Metric tons,  thousand",34716.0,,173580000000.0
110,110,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,2002,"Metric tons,  thousand",26818.0,,134090000000.0
111,111,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,2001,"Metric tons,  thousand",27917.0,,139585000000.0
112,112,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,2000,"Metric tons,  thousand",20586.0,,102930000000.0
113,113,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,1999,"Metric tons,  thousand",20163.0,,100815000000.0
114,114,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,1998,"Metric tons,  thousand",18844.0,,94220000000.0
115,115,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,1997,"Metric tons,  thousand",18299.0,,91495000000.0
116,116,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,1996,"Metric tons,  thousand",18157.0,,90785000000.0
117,117,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,1995,"Metric tons,  thousand",17139.0,,85695000000.0
118,118,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,1994,"Metric tons,  thousand",17619.0,,88095000000.0
119,119,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,1993,"Metric tons,  thousand",15286.0,,76430000000.0
120,120,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,1992,"Metric tons,  thousand",15347.0,,76735000000.0
121,121,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,1991,"Metric tons,  thousand",14790.0,,73950000000.0
122,122,Australia,Sub-bituminous coal - Transformation in main activity electricity plants,Sub-bituminous coal,Transformation in main activity electricity plants,1990,"Metric tons,  thousand",14284.0,,71420000000.0
123,123,Australia,Sub-bituminous coal - Transformation main activity CHP plants,Sub-bituminous coal,Transformation main activity CHP plants,2019,"Metric tons,  thousand",656.0,,3280000000.0
124,124,Australia,Sub-bituminous coal - Transformation main activity CHP plants,Sub-bituminous coal,Transformation main activity CHP plants,2018,"Metric tons,  thousand",628.0,,3140000000.0
125,125,Australia,Sub-bituminous coal - Transformation main activity CHP plants,Sub-bituminous coal,Transformation main activity CHP plants,2017,"Metric tons,  thousand",590.0,,2950000000.0
126,126,Australia,Sub-bituminous coal - Transformation main activity CHP plants,Sub-bituminous coal,Transformation main activity CHP plants,2016,"Metric tons,  thousand",481.0,,2405000000.0
127,127,Australia,Sub-bituminous coal - Transformation main activity CHP plants,Sub-bituminous coal,Transformation main activity CHP plants,2015,"Metric tons,  thousand",426.0,,2130000000.0
128,128,Australia,Sub-bituminous coal - Transformation main activity CHP plants,Sub-bituminous coal,Transformation main activity CHP plants,2014,"Metric tons,  thousand",503.0,,2515000000.0
129,129,Australia,Sub-bituminous coal - Transformation main activity CHP plants,Sub-bituminous coal,Transformation main activity CHP plants,2013,"Metric tons,  thousand",540.0,,2700000000.0
130,130,Australia,Sub-bituminous coal - Transformation main activity CHP plants,Sub-bituminous coal,Transformation main activity CHP plants,2012,"Metric tons,  thousand",554.0,,2770000000.0
131,131,Australia,Sub-bituminous coal - Transformation main activity CHP plants,Sub-bituminous coal,Transformation main activity CHP plants,2011,"Metric tons,  thousand",566.0,,2830000000.0
132,132,Australia,Sub-bituminous coal - Transformation main activity CHP plants,Sub-bituminous coal,Transformation main activity CHP plants,2010,"Metric tons,  thousand",604.0,,3020000000.0
133,133,Australia,Sub-bituminous coal - Transformation main activity CHP plants,Sub-bituminous coal,Transformation main activity CHP plants,2009,"Metric tons,  thousand",413.0,,2065000000.0
134,134,Australia,Sub-bituminous coal - Transformation main activity CHP plants,Sub-bituminous coal,Transformation main activity CHP plants,2008,"Metric tons,  thousand",3027.0,,15135000000.0
135,135,Australia,Sub-bituminous coal - Transformation main activity CHP plants,Sub-bituminous coal,Transformation main activity CHP plants,2007,"Metric tons,  thousand",3142.0,,15710000000.0
136,136,Australia,Sub-bituminous coal - Transformation main activity CHP plants,Sub-bituminous coal,Transformation main activity CHP plants,2006,"Metric tons,  thousand",3007.0,,15035000000.0
137,137,Australia,Sub-bituminous coal - Transformation main activity CHP plants,Sub-bituminous coal,Transformation main activity CHP plants,2005,"Metric tons,  thousand",3005.0,,15025000000.0
138,138,Australia,Sub-bituminous coal - Transformation main activity CHP plants,Sub-bituminous coal,Transformation main activity CHP plants,2004,"Metric tons,  thousand",2989.0,,14945000000.0
139,139,Australia,Sub-bituminous coal - Transformation main activity CHP plants,Sub-bituminous coal,Transformation main activity CHP plants,2003,"Metric tons,  thousand",2520.0,,12600000000.0
140,140,Australia,Sub-bituminous coal - Transformation main activity CHP plants,Sub-bituminous coal,Transformation main activity CHP plants,2002,"Metric tons,  thousand",1939.0,,9695000000.0
141,141,Australia,Sub-bituminous coal - Consumption by energy sector,Sub-bituminous coal,Consumption by energy sector,1991,"Metric tons,  thousand",1.0,,5000000.0
142,142,Australia,Sub-bituminous coal - Consumption by energy sector,Sub-bituminous coal,Consumption by energy sector,1990,"Metric tons,  thousand",1.0,,5000000.0
143,143,Australia,Sub-bituminous coal - Consumption by coal mines,Sub-bituminous coal,Consumption by coal mines,1991,"Metric tons,  thousand",1.0,,5000000.0
144,144,Australia,Sub-bituminous coal - Consumption by coal mines,Sub-bituminous coal,Consumption by coal mines,1990,"Metric tons,  thousand",1.0,,5000000.0
145,145,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,2019,"Metric tons,  thousand",2994.0,,14970000000.0
146,146,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,2018,"Metric tons,  thousand",3178.0,,15890000000.0
147,147,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,2017,"Metric tons,  thousand",3033.0,,15165000000.0
148,148,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,2016,"Metric tons,  thousand",2917.0,,14585000000.0
149,149,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,2015,"Metric tons,  thousand",2226.0,,11130000000.0
150,150,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,2014,"Metric tons,  thousand",2310.0,,11550000000.0
151,151,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,2013,"Metric tons,  thousand",2184.0,,10920000000.0
152,152,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,2012,"Metric tons,  thousand",2212.0,,11060000000.0
153,153,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,2011,"Metric tons,  thousand",2280.0,,11400000000.0
154,154,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,2010,"Metric tons,  thousand",2450.0,,12250000000.0
155,155,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,2009,"Metric tons,  thousand",2605.0,,13025000000.0
156,156,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,2008,"Metric tons,  thousand",2765.0,,13825000000.0
157,157,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,2007,"Metric tons,  thousand",2634.0,,13170000000.0
158,158,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,2006,"Metric tons,  thousand",2577.0,,12885000000.0
159,159,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,2005,"Metric tons,  thousand",2646.0,,13230000000.0
160,160,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,2004,"Metric tons,  thousand",2237.0,,11185000000.0
161,161,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,2003,"Metric tons,  thousand",2151.0,,10755000000.0
162,162,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,2002,"Metric tons,  thousand",2444.0,,12220000000.0
163,163,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,2001,"Metric tons,  thousand",2343.0,,11715000000.0
164,164,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,2000,"Metric tons,  thousand",2676.0,,13380000000.0
165,165,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,1999,"Metric tons,  thousand",2821.0,,14105000000.0
166,166,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,1998,"Metric tons,  thousand",2807.0,,14035000000.0
167,167,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,1997,"Metric tons,  thousand",2860.0,,14300000000.0
168,168,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,1996,"Metric tons,  thousand",2895.0,,14475000000.0
169,169,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,1995,"Metric tons,  thousand",2834.0,,14170000000.0
170,170,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,1994,"Metric tons,  thousand",2707.0,,13535000000.0
171,171,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,1993,"Metric tons,  thousand",2771.0,,13855000000.0
172,172,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,1992,"Metric tons,  thousand",2653.0,,13265000000.0
173,173,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,1991,"Metric tons,  thousand",2525.0,,12625000000.0
174,174,Australia,Sub-bituminous coal - Final energy consumption,Sub-bituminous coal,Final energy consumption,1990,"Metric tons,  thousand",2495.0,,12475000000.0
175,175,Australia,"Sub-bituminous coal - Consumption by manufacturing, construction and non-fuel industry",Sub-bituminous coal,"Consumption by manufacturing, construction and non-fuel industry",2019,"Metric tons,  thousand",2994.0,,14970000000.0
176,176,Australia,"Sub-bituminous coal - Consumption by manufacturing, construction and non-fuel industry",Sub-bituminous coal,"Consumption by manufacturing, construction and non-fuel industry",2018,"Metric tons,  thousand",3178.0,,15890000000.0
