,Unnamed: 0,Country or Area,Commodity - Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes,Conversion_in_kWh
0,0,Austria,Other liquid biofuels - Production,Other liquid biofuels,Production,2020,"Metric tons,  thousand",0.135,,1012500.0000000001
1,1,Austria,Other liquid biofuels - Production,Other liquid biofuels,Production,2019,"Metric tons,  thousand",0.05,,375000.0
2,2,Austria,Other liquid biofuels - Production,Other liquid biofuels,Production,2018,"Metric tons,  thousand",0.667,,5002500.0
3,3,Austria,Other liquid biofuels - Production,Other liquid biofuels,Production,2017,"Metric tons,  thousand",0.823,,6172500.0
4,4,Austria,Other liquid biofuels - Production,Other liquid biofuels,Production,2016,"Metric tons,  thousand",1.0,,7500000.0
5,5,Austria,Other liquid biofuels - Production,Other liquid biofuels,Production,2015,"Metric tons,  thousand",1.0,,7500000.0
6,6,Austria,Other liquid biofuels - Production,Other liquid biofuels,Production,2014,"Metric tons,  thousand",1.0,,7500000.0
7,7,Austria,Other liquid biofuels - Production,Other liquid biofuels,Production,2013,"Metric tons,  thousand",0.0,,0.0
8,8,Austria,Other liquid biofuels - Production,Other liquid biofuels,Production,2012,"Metric tons,  thousand",0.0,,0.0
9,9,Austria,Other liquid biofuels - Production,Other liquid biofuels,Production,2011,"Metric tons,  thousand",3.0,,22500000.0
10,10,Austria,Other liquid biofuels - Production,Other liquid biofuels,Production,2010,"Metric tons,  thousand",15.0,,112500000.0
11,11,Austria,Other liquid biofuels - Production,Other liquid biofuels,Production,2009,"Metric tons,  thousand",31.0,,232500000.0
12,12,Austria,Other liquid biofuels - Production,Other liquid biofuels,Production,2008,"Metric tons,  thousand",28.0,,210000000.0
13,13,Austria,Other liquid biofuels - Production,Other liquid biofuels,Production,2007,"Metric tons,  thousand",56.0,,420000000.0
14,14,Austria,Other liquid biofuels - Production,Other liquid biofuels,Production,2006,"Metric tons,  thousand",50.0,,375000000.0
15,15,Austria,Other liquid biofuels - Production,Other liquid biofuels,Production,2005,"Metric tons,  thousand",39.0,,292500000.0
16,16,Austria,Other liquid biofuels - Production,Other liquid biofuels,Production,2004,"Metric tons,  thousand",17.0,,127500000.0
17,17,Austria,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2019,"Metric tons,  thousand",0.05,,375000.0
18,18,Austria,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2018,"Metric tons,  thousand",0.667,,5002500.0
19,19,Austria,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2017,"Metric tons,  thousand",0.823,,6172500.0
20,20,Austria,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2016,"Metric tons,  thousand",1.0,,7500000.0
21,21,Austria,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2015,"Metric tons,  thousand",1.0,,7500000.0
22,22,Austria,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2014,"Metric tons,  thousand",1.0,,7500000.0
23,23,Austria,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2013,"Metric tons,  thousand",0.0,,0.0
24,24,Austria,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2012,"Metric tons,  thousand",0.0,,0.0
25,25,Austria,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2011,"Metric tons,  thousand",2.0,,15000000.0
26,26,Austria,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2010,"Metric tons,  thousand",16.0,,120000000.0
27,27,Austria,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2009,"Metric tons,  thousand",32.0,,240000000.0
28,28,Austria,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2008,"Metric tons,  thousand",28.0,,210000000.0
29,29,Austria,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2007,"Metric tons,  thousand",55.0,,412500000.0
30,30,Austria,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2006,"Metric tons,  thousand",50.0,,375000000.0
31,31,Austria,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2005,"Metric tons,  thousand",39.0,,292500000.0
32,32,Austria,Other liquid biofuels - Transformation,Other liquid biofuels,Transformation,2004,"Metric tons,  thousand",17.0,,127500000.0
33,33,Austria,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2019,"Metric tons,  thousand",0.05,,375000.0
34,34,Austria,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2018,"Metric tons,  thousand",0.667,,5002500.0
35,35,Austria,"Other liquid biofuels - Transformation in electricity, CHP and heat plants",Other liquid biofuels,"Transformation in electricity, CHP and heat plants",2017,"Metric tons,  thousand",0.823,,6172500.0
