,Unnamed: 0,Country or Area,Commodity - Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes,Conversion_in_kWh
0,0,Albania,Naphtha - Production,Naphtha,Production,2020,"Metric tons,  thousand",18.0,,5000004.0
1,1,Albania,Naphtha - Production,Naphtha,Production,2019,"Metric tons,  thousand",22.64,,6288893.92
2,2,Albania,Naphtha - Production,Naphtha,Production,2018,"Metric tons,  thousand",28.59,,7941673.02
3,3,Albania,Naphtha - Production,Naphtha,Production,2017,"Metric tons,  thousand",40.02,,11116675.56
4,4,Albania,Naphtha - Production,Naphtha,Production,2016,"Metric tons,  thousand",4.0,,1111112.0
5,5,Albania,Naphtha - Production,Naphtha,Production,2015,"Metric tons,  thousand",26.0,,7222228.0
6,6,Albania,Naphtha - Production,Naphtha,Production,2014,"Metric tons,  thousand",16.65,,4625003.699999999
7,7,Albania,Naphtha - Production,Naphtha,Production,2013,"Metric tons,  thousand",0.54,,150000.12
8,8,Albania,Naphtha - Production,Naphtha,Production,2012,"Metric tons,  thousand",3.95,,1097223.1
9,9,Albania,Naphtha - Production,Naphtha,Production,2011,"Metric tons,  thousand",19.31,,5363893.18
10,10,Albania,Naphtha - Production,Naphtha,Production,2010,"Metric tons,  thousand",3.62,,1005556.36
11,11,Albania,Naphtha - Production,Naphtha,Production,2009,"Metric tons,  thousand",23.18,,6438894.04
12,12,Albania,Naphtha - Production,Naphtha,Production,2008,"Metric tons,  thousand",23.7,,6583338.6
13,13,Albania,Naphtha - Production,Naphtha,Production,2007,"Metric tons,  thousand",29.0,,8055562.0
14,14,Albania,Naphtha - Production,Naphtha,Production,2006,"Metric tons,  thousand",43.0,,11944454.0
15,15,Albania,Naphtha - Production,Naphtha,Production,2005,"Metric tons,  thousand",0.0,,0.0
16,16,Albania,Naphtha - Production,Naphtha,Production,2004,"Metric tons,  thousand",22.0,,6111116.0
17,17,Albania,Naphtha - Production,Naphtha,Production,2003,"Metric tons,  thousand",0.0,,0.0
18,18,Albania,Naphtha - Production,Naphtha,Production,2002,"Metric tons,  thousand",0.0,,0.0
19,19,Albania,Naphtha - production from refineries,Naphtha,production from refineries,2020,"Metric tons,  thousand",18.0,,5000004.0
20,20,Albania,Naphtha - production from refineries,Naphtha,production from refineries,2019,"Metric tons,  thousand",22.64,,6288893.92
21,21,Albania,Naphtha - production from refineries,Naphtha,production from refineries,2018,"Metric tons,  thousand",28.59,,7941673.02
22,22,Albania,Naphtha - production from refineries,Naphtha,production from refineries,2017,"Metric tons,  thousand",40.02,,11116675.56
23,23,Albania,Naphtha - production from refineries,Naphtha,production from refineries,2016,"Metric tons,  thousand",4.0,,1111112.0
24,24,Albania,Naphtha - production from refineries,Naphtha,production from refineries,2015,"Metric tons,  thousand",26.0,,7222228.0
25,25,Albania,Naphtha - production from refineries,Naphtha,production from refineries,2014,"Metric tons,  thousand",16.65,,4625003.699999999
26,26,Albania,Naphtha - production from refineries,Naphtha,production from refineries,2013,"Metric tons,  thousand",0.54,,150000.12
27,27,Albania,Naphtha - production from refineries,Naphtha,production from refineries,2012,"Metric tons,  thousand",3.95,,1097223.1
28,28,Albania,Naphtha - production from refineries,Naphtha,production from refineries,2011,"Metric tons,  thousand",19.31,,5363893.18
29,29,Albania,Naphtha - production from refineries,Naphtha,production from refineries,2010,"Metric tons,  thousand",3.62,,1005556.36
30,30,Albania,Naphtha - production from refineries,Naphtha,production from refineries,2009,"Metric tons,  thousand",23.18,,6438894.04
31,31,Albania,Naphtha - production from refineries,Naphtha,production from refineries,2008,"Metric tons,  thousand",23.7,,6583338.6
32,32,Albania,Naphtha - production from refineries,Naphtha,production from refineries,2007,"Metric tons,  thousand",29.0,,8055562.0
33,33,Albania,Naphtha - production from refineries,Naphtha,production from refineries,2006,"Metric tons,  thousand",43.0,,11944454.0
34,34,Albania,Naphtha - production from refineries,Naphtha,production from refineries,2005,"Metric tons,  thousand",0.0,,0.0
35,35,Albania,Naphtha - production from refineries,Naphtha,production from refineries,2004,"Metric tons,  thousand",22.0,,6111116.0
36,36,Albania,Naphtha - production from refineries,Naphtha,production from refineries,2003,"Metric tons,  thousand",0.0,,0.0
37,37,Albania,Naphtha - production from refineries,Naphtha,production from refineries,2002,"Metric tons,  thousand",0.0,,0.0
38,38,Albania,Naphtha - Imports,Naphtha,Imports,2017,"Metric tons,  thousand",0.0,,0.0
39,39,Albania,Naphtha - Imports,Naphtha,Imports,2016,"Metric tons,  thousand",0.0,,0.0
40,40,Albania,Naphtha - Imports,Naphtha,Imports,2015,"Metric tons,  thousand",0.0,,0.0
41,41,Albania,Naphtha - Imports,Naphtha,Imports,2014,"Metric tons,  thousand",0.32,,88888.96
42,42,Albania,Naphtha - Imports,Naphtha,Imports,2013,"Metric tons,  thousand",0.0,,0.0
43,43,Albania,Naphtha - Imports,Naphtha,Imports,2012,"Metric tons,  thousand",0.0,,0.0
44,44,Albania,Naphtha - Imports,Naphtha,Imports,2011,"Metric tons,  thousand",0.0,,0.0
45,45,Albania,Naphtha - Imports,Naphtha,Imports,2010,"Metric tons,  thousand",0.0,,0.0
46,46,Albania,Naphtha - Imports,Naphtha,Imports,2009,"Metric tons,  thousand",0.0,,0.0
47,47,Albania,Naphtha - Imports,Naphtha,Imports,2008,"Metric tons,  thousand",0.0,,0.0
48,48,Albania,Naphtha - Exports,Naphtha,Exports,2020,"Metric tons,  thousand",18.0,,5000004.0
49,49,Albania,Naphtha - Exports,Naphtha,Exports,2019,"Metric tons,  thousand",22.64,,6288893.92
50,50,Albania,Naphtha - Exports,Naphtha,Exports,2018,"Metric tons,  thousand",26.79,,7441672.62
51,51,Albania,Naphtha - Exports,Naphtha,Exports,2017,"Metric tons,  thousand",32.95,,9152785.100000001
52,52,Albania,Naphtha - Exports,Naphtha,Exports,2016,"Metric tons,  thousand",1.0,,277778.0
53,53,Albania,Naphtha - Exports,Naphtha,Exports,2015,"Metric tons,  thousand",26.0,,7222228.0
54,54,Albania,Naphtha - Exports,Naphtha,Exports,2014,"Metric tons,  thousand",9.15,,2541668.7
55,55,Albania,Naphtha - Exports,Naphtha,Exports,2013,"Metric tons,  thousand",0.54,,150000.12
56,56,Albania,Naphtha - Exports,Naphtha,Exports,2012,"Metric tons,  thousand",3.95,,1097223.1
57,57,Albania,Naphtha - Exports,Naphtha,Exports,2011,"Metric tons,  thousand",19.31,,5363893.18
58,58,Albania,Naphtha - Exports,Naphtha,Exports,2010,"Metric tons,  thousand",3.62,,1005556.36
59,59,Albania,Naphtha - Exports,Naphtha,Exports,2009,"Metric tons,  thousand",16.96,,4711114.88
60,60,Albania,Naphtha - Exports,Naphtha,Exports,2008,"Metric tons,  thousand",23.7,,6583338.6
61,61,Albania,Naphtha - Exports,Naphtha,Exports,2007,"Metric tons,  thousand",29.0,,8055562.0
62,62,Albania,Naphtha - Exports,Naphtha,Exports,2006,"Metric tons,  thousand",43.0,,11944454.0
63,63,Albania,Naphtha - Exports,Naphtha,Exports,2005,"Metric tons,  thousand",0.0,,0.0
64,64,Albania,Naphtha - Exports,Naphtha,Exports,2004,"Metric tons,  thousand",22.0,,6111116.0
65,65,Albania,Naphtha - Exports,Naphtha,Exports,2003,"Metric tons,  thousand",0.0,,0.0
66,66,Albania,Naphtha - Exports,Naphtha,Exports,2002,"Metric tons,  thousand",0.0,,0.0
