,Unnamed: 0,Country or Area,Commodity - Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes,Conversion_in_kWh
0,0,Albania,Anthracite - imports,Anthracite,imports,2020,"Metric tons,  thousand",137.43,,1006812180.0
1,1,Albania,Anthracite - imports,Anthracite,imports,2019,"Metric tons,  thousand",116.19,,851207940.0
2,2,Albania,Anthracite - imports,Anthracite,imports,2018,"Metric tons,  thousand",128.85,,943955100.0
3,3,Albania,Anthracite - imports,Anthracite,imports,2017,"Metric tons,  thousand",107.18,,785200680.0
4,4,Albania,Anthracite - imports,Anthracite,imports,2016,"Metric tons,  thousand",80.96,,593112960.0
5,5,Albania,Anthracite - imports,Anthracite,imports,2015,"Metric tons,  thousand",102.42,,750328920.0
6,6,Albania,Anthracite - imports,Anthracite,imports,2014,"Metric tons,  thousand",133.0,,974358000.0
7,7,Albania,Anthracite - imports,Anthracite,imports,2013,"Metric tons,  thousand",102.0,,747252000.0
8,8,Albania,Anthracite - exports,Anthracite,exports,2018,"Metric tons,  thousand",2.15,,15750900.0
9,9,Albania,Anthracite - exports,Anthracite,exports,2017,"Metric tons,  thousand",29.95,,219413700.0
10,10,Albania,Anthracite - exports,Anthracite,exports,2015,"Metric tons,  thousand",0.07,,512820.00000000006
11,11,Albania,Anthracite - exports,Anthracite,exports,2014,"Metric tons,  thousand",0.37,,2710620.0
12,12,Albania,Anthracite - final energy consumption,Anthracite,final energy consumption,2020,"Metric tons,  thousand",137.43,,1006812180.0
13,13,Albania,Anthracite - final energy consumption,Anthracite,final energy consumption,2019,"Metric tons,  thousand",102.14,,748277640.0
14,14,Albania,Anthracite - final energy consumption,Anthracite,final energy consumption,2018,"Metric tons,  thousand",126.7,,928204200.0
15,15,Albania,Anthracite - final energy consumption,Anthracite,final energy consumption,2017,"Metric tons,  thousand",82.53,,604614780.0
16,16,Albania,Anthracite - final energy consumption,Anthracite,final energy consumption,2016,"Metric tons,  thousand",86.98,,637215480.0
17,17,Albania,Anthracite - final energy consumption,Anthracite,final energy consumption,2015,"Metric tons,  thousand",109.8,,804394800.0
18,18,Albania,Anthracite - final energy consumption,Anthracite,final energy consumption,2014,"Metric tons,  thousand",133.35,,976922100.0
