,Unnamed: 0,Country or Area,Commodity - Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes,Conversion_in_kWh
0,0,Albania,Brown coal briquettes - production,Brown coal briquettes,production,1994,"Metric tons,  thousand",2.0,,11000000.0
1,1,Albania,Brown coal briquettes - production,Brown coal briquettes,production,1993,"Metric tons,  thousand",38.0,,209000000.0
2,2,Albania,Brown coal briquettes - production,Brown coal briquettes,production,1992,"Metric tons,  thousand",37.0,,203500000.0
3,3,Albania,Brown coal briquettes - production,Brown coal briquettes,production,1991,"Metric tons,  thousand",144.0,,792000000.0
4,4,Albania,Brown coal briquettes - production,Brown coal briquettes,production,1990,"Metric tons,  thousand",267.0,,1468500000.0
5,5,Albania,Brown coal briquettes - imports,Brown coal briquettes,imports,2014,"Metric tons,  thousand",394.49,,2169695000.0
6,6,Albania,Brown coal briquettes - imports,Brown coal briquettes,imports,2013,"Metric tons,  thousand",304.12,,1672660000.0
7,7,Albania,Brown coal briquettes - imports,Brown coal briquettes,imports,2012,"Metric tons,  thousand",347.87,,1913285000.0
8,8,Albania,Brown coal briquettes - imports,Brown coal briquettes,imports,2011,"Metric tons,  thousand",296.69,,1631795000.0
9,9,Albania,Brown coal briquettes - imports,Brown coal briquettes,imports,2010,"Metric tons,  thousand",233.71,,1285405000.0
10,10,Albania,Brown coal briquettes - imports,Brown coal briquettes,imports,2009,"Metric tons,  thousand",212.29,,1167595000.0
11,11,Albania,Brown coal briquettes - imports,Brown coal briquettes,imports,2008,"Metric tons,  thousand",12.75,,70125000.0
12,12,Albania,Brown Coal Briquettes - Final energy consumption,Brown Coal Briquettes,Final energy consumption,2014,"Metric tons,  thousand",391.27,,2151985000.0
13,13,Albania,Brown Coal Briquettes - Final energy consumption,Brown Coal Briquettes,Final energy consumption,2013,"Metric tons,  thousand",304.12,,1672660000.0
14,14,Albania,Brown Coal Briquettes - Final energy consumption,Brown Coal Briquettes,Final energy consumption,2012,"Metric tons,  thousand",347.88,,1913340000.0
15,15,Albania,Brown Coal Briquettes - Final energy consumption,Brown Coal Briquettes,Final energy consumption,2011,"Metric tons,  thousand",296.7,,1631850000.0
16,16,Albania,Brown Coal Briquettes - Final energy consumption,Brown Coal Briquettes,Final energy consumption,2010,"Metric tons,  thousand",233.71,,1285405000.0
17,17,Albania,Brown Coal Briquettes - Final energy consumption,Brown Coal Briquettes,Final energy consumption,2009,"Metric tons,  thousand",212.29,,1167595000.0
18,18,Albania,Brown Coal Briquettes - Final energy consumption,Brown Coal Briquettes,Final energy consumption,2008,"Metric tons,  thousand",12.75,,70125000.0
19,19,Albania,Brown Coal Briquettes - Final energy consumption,Brown Coal Briquettes,Final energy consumption,1994,"Metric tons,  thousand",2.0,1.0,11000000.0
20,20,Albania,Brown Coal Briquettes - Final energy consumption,Brown Coal Briquettes,Final energy consumption,1993,"Metric tons,  thousand",38.0,1.0,209000000.0
21,21,Albania,Brown Coal Briquettes - Final energy consumption,Brown Coal Briquettes,Final energy consumption,1992,"Metric tons,  thousand",37.0,1.0,203500000.0
22,22,Albania,Brown Coal Briquettes - Final energy consumption,Brown Coal Briquettes,Final energy consumption,1991,"Metric tons,  thousand",144.0,1.0,792000000.0
23,23,Albania,Brown Coal Briquettes - Final energy consumption,Brown Coal Briquettes,Final energy consumption,1990,"Metric tons,  thousand",267.0,1.0,1468500000.0
24,24,Albania,"Brown coal briquettes - consumption by manufacturing, construction and non-fuel mining industry",Brown coal briquettes,"consumption by manufacturing, construction and non-fuel mining industry",2014,"Metric tons,  thousand",369.16,,2030380000.0000002
25,25,Albania,"Brown coal briquettes - consumption by manufacturing, construction and non-fuel mining industry",Brown coal briquettes,"consumption by manufacturing, construction and non-fuel mining industry",2013,"Metric tons,  thousand",284.14,,1562770000.0
26,26,Albania,"Brown coal briquettes - consumption by manufacturing, construction and non-fuel mining industry",Brown coal briquettes,"consumption by manufacturing, construction and non-fuel mining industry",2012,"Metric tons,  thousand",327.9,,1803449999.9999998
27,27,Albania,"Brown coal briquettes - consumption by manufacturing, construction and non-fuel mining industry",Brown coal briquettes,"consumption by manufacturing, construction and non-fuel mining industry",2011,"Metric tons,  thousand",286.07,,1573385000.0
28,28,Albania,"Brown coal briquettes - consumption by manufacturing, construction and non-fuel mining industry",Brown coal briquettes,"consumption by manufacturing, construction and non-fuel mining industry",2010,"Metric tons,  thousand",233.71,,1285405000.0
29,29,Albania,"Brown coal briquettes - consumption by manufacturing, construction and non-fuel mining industry",Brown coal briquettes,"consumption by manufacturing, construction and non-fuel mining industry",2009,"Metric tons,  thousand",212.29,,1167595000.0
30,30,Albania,"Brown coal briquettes - consumption by manufacturing, construction and non-fuel mining industry",Brown coal briquettes,"consumption by manufacturing, construction and non-fuel mining industry",2008,"Metric tons,  thousand",12.75,,70125000.0
31,31,Albania,"Brown coal briquettes - Consumption by other manuf., const. and non-fuel ind.",Brown coal briquettes,"Consumption by other manuf., const. and non-fuel ind.",2014,"Metric tons,  thousand",369.16,,2030380000.0000002
32,32,Albania,"Brown coal briquettes - Consumption by other manuf., const. and non-fuel ind.",Brown coal briquettes,"Consumption by other manuf., const. and non-fuel ind.",2013,"Metric tons,  thousand",284.14,,1562770000.0
33,33,Albania,"Brown coal briquettes - Consumption by other manuf., const. and non-fuel ind.",Brown coal briquettes,"Consumption by other manuf., const. and non-fuel ind.",2012,"Metric tons,  thousand",327.9,,1803449999.9999998
