,Unnamed: 0,Country or Area,Commodity - Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes,Conversion_in_kWh
0,0,Albania,Peat (for fuel use) - recoverable,Peat (for fuel use),recoverable,2002,"Metric tons,  thousand",155000.0,,387500000000.0
1,1,Albania,Peat (for fuel use) - recoverable,Peat (for fuel use),recoverable,2001,"Metric tons,  thousand",155000.0,,387500000000.0
2,2,Albania,Peat (for fuel use) - recoverable,Peat (for fuel use),recoverable,2000,"Metric tons,  thousand",155000.0,,387500000000.0
3,3,Albania,Peat (for fuel use) - recoverable,Peat (for fuel use),recoverable,1999,"Metric tons,  thousand",155000.0,,387500000000.0
4,4,Albania,Peat (for fuel use) - recoverable,Peat (for fuel use),recoverable,1998,"Metric tons,  thousand",155000.0,,387500000000.0
5,5,Albania,Peat (for fuel use) - recoverable,Peat (for fuel use),recoverable,1997,"Metric tons,  thousand",155000.0,,387500000000.0
6,6,Albania,Peat (for fuel use) - recoverable,Peat (for fuel use),recoverable,1996,"Metric tons,  thousand",155000.0,,387500000000.0
7,7,Albania,Peat (for fuel use) - recoverable,Peat (for fuel use),recoverable,1995,"Metric tons,  thousand",155000.0,,387500000000.0
8,8,Argentina,Peat (for fuel use) - total resources in place,Peat (for fuel use),total resources in place,1997,"Metric tons,  thousand",140000.0,,350000000000.0
9,9,Argentina,Peat (for fuel use) - total resources in place,Peat (for fuel use),total resources in place,1993,"Metric tons,  thousand",140000.0,,350000000000.0
10,10,Argentina,Peat (for fuel use) - total resources in place,Peat (for fuel use),total resources in place,1990,"Metric tons,  thousand",140000.0,,350000000000.0
11,11,Argentina,Peat (for fuel use) - total known reserves,Peat (for fuel use),total known reserves,1997,"Metric tons,  thousand",90000.0,,225000000000.0
12,12,Argentina,Peat (for fuel use) - total known reserves,Peat (for fuel use),total known reserves,1993,"Metric tons,  thousand",90000.0,,225000000000.0
13,13,Argentina,Peat (for fuel use) - total known reserves,Peat (for fuel use),total known reserves,1990,"Metric tons,  thousand",90000.0,,225000000000.0
14,14,Argentina,Peat (for fuel use) - recoverable,Peat (for fuel use),recoverable,2002,"Metric tons,  thousand",80000.0,1.0,200000000000.0
15,15,Argentina,Peat (for fuel use) - recoverable,Peat (for fuel use),recoverable,2001,"Metric tons,  thousand",80000.0,,200000000000.0
16,16,Argentina,Peat (for fuel use) - recoverable,Peat (for fuel use),recoverable,2000,"Metric tons,  thousand",80000.0,,200000000000.0
17,17,Argentina,Peat (for fuel use) - recoverable,Peat (for fuel use),recoverable,1999,"Metric tons,  thousand",80000.0,,200000000000.0
18,18,Argentina,Peat (for fuel use) - recoverable,Peat (for fuel use),recoverable,1998,"Metric tons,  thousand",80000.0,,200000000000.0
19,19,Argentina,Peat (for fuel use) - recoverable,Peat (for fuel use),recoverable,1997,"Metric tons,  thousand",80000.0,,200000000000.0
20,20,Argentina,Peat (for fuel use) - recoverable,Peat (for fuel use),recoverable,1993,"Metric tons,  thousand",80000.0,,200000000000.0
21,21,Argentina,Peat (for fuel use) - recoverable,Peat (for fuel use),recoverable,1990,"Metric tons,  thousand",80000.0,,200000000000.0
22,22,Argentina,Peat (for fuel use) - additional resources,Peat (for fuel use),additional resources,1997,"Metric tons,  thousand",50000.0,,125000000000.0
23,23,Argentina,Peat (for fuel use) - additional resources,Peat (for fuel use),additional resources,1993,"Metric tons,  thousand",50000.0,,125000000000.0
24,24,Argentina,Peat (for fuel use) - additional resources,Peat (for fuel use),additional resources,1990,"Metric tons,  thousand",50000.0,,125000000000.0
25,25,Armenia,Peat - production,Peat,production,2013,"Metric tons,  thousand",0.0,,0.0
26,26,Armenia,Peat - production,Peat,production,2012,"Metric tons,  thousand",1.0,1.0,2500000.0
27,27,Armenia,Peat - production,Peat,production,2011,"Metric tons,  thousand",1.0,1.0,2500000.0
28,28,Armenia,Peat - production,Peat,production,2010,"Metric tons,  thousand",1.0,1.0,2500000.0
29,29,Armenia,Peat - production,Peat,production,2009,"Metric tons,  thousand",1.0,1.0,2500000.0
30,30,Armenia,Peat - production,Peat,production,2008,"Metric tons,  thousand",1.0,1.0,2500000.0
31,31,Armenia,Peat - imports,Peat,imports,2020,"Metric tons,  thousand",0.579942,,1449855.0
32,32,Armenia,Peat - imports,Peat,imports,2013,"Metric tons,  thousand",0.55,,1375000.0
33,33,Armenia,Peat - imports,Peat,imports,2012,"Metric tons,  thousand",0.41,,1024999.9999999999
34,34,Armenia,Peat - imports,Peat,imports,2011,"Metric tons,  thousand",0.28,,700000.0000000001
35,35,Armenia,Peat - imports,Peat,imports,2010,"Metric tons,  thousand",0.01,,25000.0
36,36,Armenia,Peat - imports,Peat,imports,2009,"Metric tons,  thousand",0.244,,610000.0
37,37,Armenia,Peat - imports,Peat,imports,2008,"Metric tons,  thousand",0.0339,,84750.0
38,38,Armenia,Peat - imports,Peat,imports,2007,"Metric tons,  thousand",0.0288,,72000.0
39,39,Armenia,Peat - imports,Peat,imports,2006,"Metric tons,  thousand",0.0032,,8000.0
40,40,Armenia,Peat - imports,Peat,imports,2005,"Metric tons,  thousand",0.0,,0.0
41,41,Armenia,Peat - imports,Peat,imports,2004,"Metric tons,  thousand",0.001,,2500.0
42,42,Armenia,Peat - exports,Peat,exports,2020,"Metric tons,  thousand",17.01076,,42526900.0
43,43,Armenia,Peat - exports,Peat,exports,2013,"Metric tons,  thousand",0.21,,525000.0
44,44,Armenia,Peat - exports,Peat,exports,2012,"Metric tons,  thousand",1.03,,2575000.0
45,45,Armenia,Peat - exports,Peat,exports,2011,"Metric tons,  thousand",0.86,,2150000.0
46,46,Armenia,Peat - exports,Peat,exports,2010,"Metric tons,  thousand",0.008,,20000.0
47,47,Armenia,Peat - exports,Peat,exports,2009,"Metric tons,  thousand",0.0,,0.0
48,48,Armenia,Peat - exports,Peat,exports,2008,"Metric tons,  thousand",0.0,,0.0
49,49,Armenia,Peat - exports,Peat,exports,2007,"Metric tons,  thousand",0.0,,0.0
50,50,Armenia,Peat - exports,Peat,exports,2006,"Metric tons,  thousand",0.0,,0.0
51,51,Armenia,Peat - exports,Peat,exports,2005,"Metric tons,  thousand",0.0,,0.0
52,52,Armenia,Peat - exports,Peat,exports,2004,"Metric tons,  thousand",0.0,,0.0
