,Unnamed: 0,Country or Area,Commodity - Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes,Conversion_in_kWh
0,0,Armenia,Other coal products - Imports,Other coal products,Imports,2020,"Metric tons,  thousand",0.022,,122100.0
1,1,Armenia,Other coal products - Total energy supply,Other coal products,Total energy supply,2020,"Metric tons,  thousand",0.022,,122100.0
2,2,Bermuda,Other coal products - Imports,Other coal products,Imports,2019,"Metric tons,  thousand",0.0006,1.0,3329.9999999999995
3,3,Bermuda,Other coal products - Imports,Other coal products,Imports,2018,"Metric tons,  thousand",0.0008,,4440.0
4,4,Bermuda,Other coal products - Imports,Other coal products,Imports,2017,"Metric tons,  thousand",0.0006,,3329.9999999999995
5,5,Bermuda,Other coal products - Imports,Other coal products,Imports,2016,"Metric tons,  thousand",0.0035,,19425.0
6,6,Bermuda,Other coal products - Imports,Other coal products,Imports,2015,"Metric tons,  thousand",0.0032,,17760.0
7,7,Bermuda,Other coal products - Imports,Other coal products,Imports,2014,"Metric tons,  thousand",0.0027,,14985.0
8,8,Bermuda,Other coal products - Imports,Other coal products,Imports,2013,"Metric tons,  thousand",0.0001,,555.0
9,9,Bermuda,Other coal products - Final energy consumption,Other coal products,Final energy consumption,2019,"Metric tons,  thousand",0.0006,1.0,3329.9999999999995
10,10,Bermuda,Other coal products - Final energy consumption,Other coal products,Final energy consumption,2018,"Metric tons,  thousand",0.0008,1.0,4440.0
11,11,Bermuda,Other coal products - Final energy consumption,Other coal products,Final energy consumption,2017,"Metric tons,  thousand",0.0006,1.0,3329.9999999999995
12,12,Bermuda,Other coal products - Final energy consumption,Other coal products,Final energy consumption,2016,"Metric tons,  thousand",0.0035,1.0,19425.0
13,13,Bermuda,Other coal products - Final energy consumption,Other coal products,Final energy consumption,2015,"Metric tons,  thousand",0.0032,1.0,17760.0
14,14,Bermuda,Other coal products - Final energy consumption,Other coal products,Final energy consumption,2014,"Metric tons,  thousand",0.0027,1.0,14985.0
15,15,Bermuda,Other coal products - Final energy consumption,Other coal products,Final energy consumption,2013,"Metric tons,  thousand",0.0001,1.0,555.0
16,16,Bermuda,"Other coal products - Consumption by manufacturing, construction and non-fuel mining industry",Other coal products,"Consumption by manufacturing, construction and non-fuel mining industry",2019,"Metric tons,  thousand",0.0006,1.0,3329.9999999999995
17,17,Bermuda,"Other coal products - Consumption by manufacturing, construction and non-fuel mining industry",Other coal products,"Consumption by manufacturing, construction and non-fuel mining industry",2018,"Metric tons,  thousand",0.0008,1.0,4440.0
18,18,Bermuda,"Other coal products - Consumption by manufacturing, construction and non-fuel mining industry",Other coal products,"Consumption by manufacturing, construction and non-fuel mining industry",2017,"Metric tons,  thousand",0.0006,1.0,3329.9999999999995
19,19,Bermuda,"Other coal products - Consumption by manufacturing, construction and non-fuel mining industry",Other coal products,"Consumption by manufacturing, construction and non-fuel mining industry",2016,"Metric tons,  thousand",0.0035,1.0,19425.0
20,20,Bermuda,"Other coal products - Consumption by manufacturing, construction and non-fuel mining industry",Other coal products,"Consumption by manufacturing, construction and non-fuel mining industry",2015,"Metric tons,  thousand",0.0032,1.0,17760.0
21,21,Bermuda,"Other coal products - Consumption by manufacturing, construction and non-fuel mining industry",Other coal products,"Consumption by manufacturing, construction and non-fuel mining industry",2014,"Metric tons,  thousand",0.0027,1.0,14985.0
22,22,Bermuda,"Other coal products - Consumption by manufacturing, construction and non-fuel mining industry",Other coal products,"Consumption by manufacturing, construction and non-fuel mining industry",2013,"Metric tons,  thousand",0.0001,1.0,555.0
23,23,Bermuda,"Other coal products - Consumption by other manufacturing, construction and non-fuel mining industry",Other coal products,"Consumption by other manufacturing, construction and non-fuel mining industry",2019,"Metric tons,  thousand",0.0006,1.0,3329.9999999999995
24,24,Bermuda,"Other coal products - Consumption by other manufacturing, construction and non-fuel mining industry",Other coal products,"Consumption by other manufacturing, construction and non-fuel mining industry",2018,"Metric tons,  thousand",0.0008,1.0,4440.0
25,25,Bermuda,"Other coal products - Consumption by other manufacturing, construction and non-fuel mining industry",Other coal products,"Consumption by other manufacturing, construction and non-fuel mining industry",2017,"Metric tons,  thousand",0.0006,1.0,3329.9999999999995
26,26,Bermuda,"Other coal products - Consumption by other manufacturing, construction and non-fuel mining industry",Other coal products,"Consumption by other manufacturing, construction and non-fuel mining industry",2016,"Metric tons,  thousand",0.0035,1.0,19425.0
27,27,Bermuda,"Other coal products - Consumption by other manufacturing, construction and non-fuel mining industry",Other coal products,"Consumption by other manufacturing, construction and non-fuel mining industry",2015,"Metric tons,  thousand",0.0032,1.0,17760.0
28,28,Bermuda,"Other coal products - Consumption by other manufacturing, construction and non-fuel mining industry",Other coal products,"Consumption by other manufacturing, construction and non-fuel mining industry",2014,"Metric tons,  thousand",0.0027,1.0,14985.0
29,29,Bermuda,"Other coal products - Consumption by other manufacturing, construction and non-fuel mining industry",Other coal products,"Consumption by other manufacturing, construction and non-fuel mining industry",2013,"Metric tons,  thousand",0.0001,1.0,555.0
30,30,Bermuda,Other coal products - Consumption not elsewhere specified (industry),Other coal products,Consumption not elsewhere specified (industry),2019,"Metric tons,  thousand",0.0006,1.0,3329.9999999999995
31,31,Bermuda,Other coal products - Consumption not elsewhere specified (industry),Other coal products,Consumption not elsewhere specified (industry),2018,"Metric tons,  thousand",0.0008,1.0,4440.0
32,32,Bermuda,Other coal products - Consumption not elsewhere specified (industry),Other coal products,Consumption not elsewhere specified (industry),2017,"Metric tons,  thousand",0.0006,1.0,3329.9999999999995
33,33,Bermuda,Other coal products - Consumption not elsewhere specified (industry),Other coal products,Consumption not elsewhere specified (industry),2016,"Metric tons,  thousand",0.0035,1.0,19425.0
34,34,Bermuda,Other coal products - Consumption not elsewhere specified (industry),Other coal products,Consumption not elsewhere specified (industry),2015,"Metric tons,  thousand",0.0032,1.0,17760.0
35,35,Bermuda,Other coal products - Consumption not elsewhere specified (industry),Other coal products,Consumption not elsewhere specified (industry),2014,"Metric tons,  thousand",0.0027,1.0,14985.0
36,36,Bermuda,Other coal products - Consumption not elsewhere specified (industry),Other coal products,Consumption not elsewhere specified (industry),2013,"Metric tons,  thousand",0.0001,1.0,555.0
37,37,Bermuda,Other coal products - Total energy supply,Other coal products,Total energy supply,2019,"Metric tons,  thousand",0.0006,1.0,3329.9999999999995
38,38,Bermuda,Other coal products - Total energy supply,Other coal products,Total energy supply,2018,"Metric tons,  thousand",0.0008,,4440.0
39,39,Bermuda,Other coal products - Total energy supply,Other coal products,Total energy supply,2017,"Metric tons,  thousand",0.0006,,3329.9999999999995
40,40,Bermuda,Other coal products - Total energy supply,Other coal products,Total energy supply,2016,"Metric tons,  thousand",0.0035,,19425.0
41,41,Bermuda,Other coal products - Total energy supply,Other coal products,Total energy supply,2015,"Metric tons,  thousand",0.0032,,17760.0
42,42,Bermuda,Other coal products - Total energy supply,Other coal products,Total energy supply,2014,"Metric tons,  thousand",0.0027,,14985.0
43,43,Bermuda,Other coal products - Total energy supply,Other coal products,Total energy supply,2013,"Metric tons,  thousand",0.0001,,555.0
44,44,Bermuda,Other coal products - Final consumption,Other coal products,Final consumption,2019,"Metric tons,  thousand",0.0006,1.0,3329.9999999999995
45,45,Bermuda,Other coal products - Final consumption,Other coal products,Final consumption,2018,"Metric tons,  thousand",0.0008,1.0,4440.0
46,46,Bermuda,Other coal products - Final consumption,Other coal products,Final consumption,2017,"Metric tons,  thousand",0.0006,1.0,3329.9999999999995
47,47,Bermuda,Other coal products - Final consumption,Other coal products,Final consumption,2016,"Metric tons,  thousand",0.0035,1.0,19425.0
48,48,Bermuda,Other coal products - Final consumption,Other coal products,Final consumption,2015,"Metric tons,  thousand",0.0032,1.0,17760.0
49,49,Bermuda,Other coal products - Final consumption,Other coal products,Final consumption,2014,"Metric tons,  thousand",0.0027,1.0,14985.0
50,50,Bermuda,Other coal products - Final consumption,Other coal products,Final consumption,2013,"Metric tons,  thousand",0.0001,1.0,555.0
51,51,"China, Macao SAR",Other coal products - Imports,Other coal products,Imports,2016,"Metric tons,  thousand",0.0,,0.0
52,52,"China, Macao SAR",Other coal products - Imports,Other coal products,Imports,2015,"Metric tons,  thousand",0.0,,0.0
53,53,"China, Macao SAR",Other coal products - Imports,Other coal products,Imports,2014,"Metric tons,  thousand",0.0,,0.0
54,54,"China, Macao SAR",Other coal products - Imports,Other coal products,Imports,2013,"Metric tons,  thousand",0.0,,0.0
