,Unnamed: 0,Country or Area,Commodity - Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes,Conversion_in_kWh
80,80,Australia,"Industrial Waste - Consumption by manufacturing, construction and non-fuel industry",Industrial Waste,"Consumption by manufacturing, construction and non-fuel industry",2000,Terajoules,7490.0,,2080557220.0
81,81,Australia,"Industrial Waste - Consumption by manufacturing, construction and non-fuel industry",Industrial Waste,"Consumption by manufacturing, construction and non-fuel industry",1999,Terajoules,7490.0,,2080557220.0
82,82,Australia,"Industrial Waste - Consumption by manufacturing, construction and non-fuel industry",Industrial Waste,"Consumption by manufacturing, construction and non-fuel industry",1998,Terajoules,7414.0,,2059446092.0
83,83,Australia,"Industrial Waste - Consumption by manufacturing, construction and non-fuel industry",Industrial Waste,"Consumption by manufacturing, construction and non-fuel industry",1997,Terajoules,7204.0,,2001112712.0
84,84,Australia,"Industrial Waste - Consumption by manufacturing, construction and non-fuel industry",Industrial Waste,"Consumption by manufacturing, construction and non-fuel industry",1996,Terajoules,6888.0,,1913334864.0
85,85,Australia,"Industrial Waste - Consumption by manufacturing, construction and non-fuel industry",Industrial Waste,"Consumption by manufacturing, construction and non-fuel industry",1995,Terajoules,7823.0,,2173057294.0
86,86,Australia,"Industrial Waste - Consumption by manufacturing, construction and non-fuel industry",Industrial Waste,"Consumption by manufacturing, construction and non-fuel industry",1994,Terajoules,7295.0,,2026390510.0
87,87,Australia,"Industrial Waste - Consumption by manufacturing, construction and non-fuel industry",Industrial Waste,"Consumption by manufacturing, construction and non-fuel industry",1993,Terajoules,8134.0,,2259446252.0
88,88,Australia,"Industrial Waste - Consumption by manufacturing, construction and non-fuel industry",Industrial Waste,"Consumption by manufacturing, construction and non-fuel industry",1992,Terajoules,7570.0,,2102779460.0
89,89,Australia,"Industrial Waste - Consumption by manufacturing, construction and non-fuel industry",Industrial Waste,"Consumption by manufacturing, construction and non-fuel industry",1991,Terajoules,7669.0,,2130279482.0
90,90,Australia,"Industrial Waste - Consumption by manufacturing, construction and non-fuel industry",Industrial Waste,"Consumption by manufacturing, construction and non-fuel industry",1990,Terajoules,7767.0,,2157501726.0
91,91,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,2019,Terajoules,3447.0,,957500766.0
92,92,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,2018,Terajoules,3615.0,,1004167470.0
93,93,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,2017,Terajoules,3587.698,,996583575.0439999
94,94,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,2016,Terajoules,3736.0,,1037778608.0
95,95,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,2015,Terajoules,3716.0,,1032223048.0
96,96,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,2014,Terajoules,4006.0,,1112778668.0
97,97,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,2013,Terajoules,4432.0,,1231112096.0
98,98,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,2012,Terajoules,4363.0,,1211945414.0
99,99,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,2011,Terajoules,4113.0,,1142500914.0
100,100,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,2010,Terajoules,4003.0,,1111945334.0
101,101,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,2009,Terajoules,3645.0,,1012500810.0
102,102,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,2008,Terajoules,4197.0,,1165834266.0
103,103,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,2007,Terajoules,4105.0,,1140278690.0
104,104,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,2006,Terajoules,4215.0,,1170834270.0
105,105,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,2005,Terajoules,4205.0,,1168056490.0
106,106,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,2004,Terajoules,6429.0,,1785834762.0
107,107,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,2003,Terajoules,6170.0,,1713890260.0
108,108,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,2002,Terajoules,6150.0,,1708334700.0
109,109,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,2001,Terajoules,5807.0,,1613056846.0
110,110,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,2000,Terajoules,7330.0,,2036112740.0
111,111,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,1999,Terajoules,7330.0,,2036112740.0
112,112,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,1998,Terajoules,7304.0,,2028890512.0
113,113,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,1997,Terajoules,7096.0,,1971112688.0
114,114,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,1996,Terajoules,6812.0,,1892223736.0
115,115,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,1995,Terajoules,7752.0,,2153335056.0
116,116,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,1994,Terajoules,7229.0,,2008057162.0
117,117,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,1993,Terajoules,8093.0,,2248057354.0
118,118,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,1992,Terajoules,7537.0,,2093612786.0
119,119,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,1991,Terajoules,7590.0,,2108335020.0
120,120,Australia,Industrial Waste - Consumption by chemical and petrochemical,Industrial Waste,Consumption by chemical and petrochemical,1990,Terajoules,7737.0,,2149168386.0
121,121,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",2019,Terajoules,162.0,,45000036.0
122,122,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",2018,Terajoules,170.0,,47222260.0
123,123,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",2017,Terajoules,182.831,,50786429.518
124,124,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",2016,Terajoules,179.0,,49722262.0
125,125,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",2015,Terajoules,183.0,,50833374.0
126,126,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",2014,Terajoules,171.0,,47500038.0
127,127,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",2013,Terajoules,179.0,,49722262.0
128,128,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",2012,Terajoules,164.0,,45555592.0
129,129,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",2011,Terajoules,163.0,,45277814.0
130,130,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",2010,Terajoules,165.0,,45833370.0
131,131,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",2009,Terajoules,133.0,,36944474.0
132,132,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",2008,Terajoules,135.0,,37500030.0
133,133,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",2007,Terajoules,131.0,,36388918.0
134,134,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",2006,Terajoules,130.0,,36111140.0
135,135,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",2005,Terajoules,68.0,,18888904.0
136,136,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",2004,Terajoules,35.0,,9722230.0
137,137,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",2003,Terajoules,30.0,,8333340.0
138,138,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",2002,Terajoules,29.0,,8055562.0
139,139,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",2001,Terajoules,74.0,,20555572.0
140,140,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",2000,Terajoules,160.0,,44444480.0
141,141,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",1999,Terajoules,160.0,,44444480.0
142,142,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",1998,Terajoules,110.0,,30555580.0
143,143,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",1997,Terajoules,108.0,,30000024.0
144,144,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",1996,Terajoules,76.0,,21111128.0
145,145,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",1995,Terajoules,71.0,,19722238.0
146,146,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",1994,Terajoules,66.0,,18333348.0
147,147,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",1993,Terajoules,41.0,,11388898.0
148,148,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",1992,Terajoules,33.0,,9166674.0
149,149,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",1991,Terajoules,79.0,,21944462.0
150,150,Australia,"Industrial Waste - Consumption by other manuf., const. and non-fuel ind.",Industrial Waste,"Consumption by other manuf., const. and non-fuel ind.",1990,Terajoules,30.0,,8333340.0
151,151,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,2019,Terajoules,162.0,,45000036.0
152,152,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,2018,Terajoules,170.0,,47222260.0
153,153,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,2017,Terajoules,182.831,,50786429.518
154,154,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,2016,Terajoules,179.0,,49722262.0
155,155,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,2015,Terajoules,183.0,,50833374.0
156,156,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,2014,Terajoules,171.0,,47500038.0
157,157,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,2013,Terajoules,179.0,,49722262.0
158,158,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,2012,Terajoules,164.0,,45555592.0
159,159,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,2011,Terajoules,163.0,,45277814.0
160,160,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,2010,Terajoules,165.0,,45833370.0
161,161,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,2009,Terajoules,133.0,,36944474.0
162,162,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,2008,Terajoules,135.0,,37500030.0
163,163,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,2007,Terajoules,131.0,,36388918.0
164,164,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,2006,Terajoules,130.0,,36111140.0
165,165,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,2005,Terajoules,68.0,,18888904.0
166,166,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,2004,Terajoules,35.0,,9722230.0
167,167,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,2003,Terajoules,30.0,,8333340.0
168,168,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,2002,Terajoules,29.0,,8055562.0
169,169,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,2001,Terajoules,74.0,,20555572.0
170,170,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,2000,Terajoules,160.0,,44444480.0
171,171,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,1999,Terajoules,160.0,,44444480.0
172,172,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,1998,Terajoules,110.0,,30555580.0
173,173,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,1997,Terajoules,108.0,,30000024.0
174,174,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,1996,Terajoules,76.0,,21111128.0
175,175,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,1995,Terajoules,71.0,,19722238.0
176,176,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,1994,Terajoules,66.0,,18333348.0
177,177,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,1993,Terajoules,41.0,,11388898.0
178,178,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,1992,Terajoules,33.0,,9166674.0
179,179,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,1991,Terajoules,79.0,,21944462.0
180,180,Australia,Industrial Waste - Consumption by food and tobacco ,Industrial Waste,Consumption by food and tobacco ,1990,Terajoules,30.0,,8333340.0
181,181,Australia,Industrial waste - Total energy supply,Industrial waste,Total energy supply,2020,Terajoules,3911.532,,1086537535.8960001
182,182,Australia,Industrial waste - Total energy supply,Industrial waste,Total energy supply,2019,Terajoules,3609.0,,1002500802.0
183,183,Australia,Industrial waste - Total energy supply,Industrial waste,Total energy supply,2018,Terajoules,3785.0,,1051389730.0
184,184,Australia,Industrial waste - Total energy supply,Industrial waste,Total energy supply,2017,Terajoules,3770.529,,1047370004.562
185,185,Australia,Industrial waste - Total energy supply,Industrial waste,Total energy supply,2016,Terajoules,3915.0,,1087500870.0
186,186,Australia,Industrial waste - Total energy supply,Industrial waste,Total energy supply,2015,Terajoules,3899.0,,1083056422.0
187,187,Australia,Industrial waste - Total energy supply,Industrial waste,Total energy supply,2014,Terajoules,4177.0,,1160278706.0
188,188,Australia,Industrial waste - Total energy supply,Industrial waste,Total energy supply,2013,Terajoules,4611.0,,1280834358.0
189,189,Australia,Industrial waste - Total energy supply,Industrial waste,Total energy supply,2012,Terajoules,4527.0,,1257501006.0
