,Unnamed: 0,Country or Area,Commodity - Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes,Conversion_in_kWh
0,0,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2019,Terajoules,5108.0,,1418890024.0
1,1,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2018,Terajoules,5844.0,,1623334632.0
2,2,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2017,Terajoules,3614.0,,1003889692.0
3,3,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2016,Terajoules,0.0,,0.0
4,4,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2015,Terajoules,2562.0,,711667236.0
5,5,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2014,Terajoules,3150.0,,875000700.0
6,6,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2013,Terajoules,2515.0,,698611670.0
7,7,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2012,Terajoules,4880.0,,1355556640.0
8,8,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2011,Terajoules,4583.0,,1273056574.0
9,9,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2010,Terajoules,5379.0,,1494167862.0
10,10,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2009,Terajoules,4860.0,,1350001080.0
11,11,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2008,Terajoules,7879.0,,2188612862.0
12,12,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2007,Terajoules,7891.0,,2191946198.0
13,13,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2006,Terajoules,6624.0,,1840001472.0
14,14,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2005,Terajoules,7076.0,,1965557128.0
15,15,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2004,Terajoules,7746.0,,2151668388.0
16,16,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2003,Terajoules,7494.0,,2081668332.0
17,17,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2002,Terajoules,7653.0,,2125835034.0
18,18,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2001,Terajoules,6230.0,,1730556940.0
19,19,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,2000,Terajoules,5828.0,,1618890184.0
20,20,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,1999,Terajoules,6071.0,,1686390238.0
21,21,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,1998,Terajoules,5275.0,,1465278950.0
22,22,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,1997,Terajoules,3677.0,1.0,1021389706.0
23,23,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,1996,Terajoules,2865.0,1.0,795833970.0
24,24,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,1995,Terajoules,3102.0,1.0,861667356.0
25,25,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,1994,Terajoules,3068.0,1.0,852222904.0
26,26,Algeria,Blast Furnace Gas - Production,Blast Furnace Gas,Production,1993,Terajoules,4309.0,1.0,1196945402.0
