,Unnamed: 0,Country or Area,Commodity - Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes,Conversion_in_kWh
0,0,Armenia,Animal waste - Production,Animal waste,Production,2019,Terajoules,871.315,,242032138.07000002
1,1,Armenia,Animal waste - Production,Animal waste,Production,2018,Terajoules,1289.328,,358146953.184
2,2,Armenia,Animal waste - Production,Animal waste,Production,2017,Terajoules,2427.783,,674384706.174
3,3,Armenia,Animal waste - Production,Animal waste,Production,2016,Terajoules,2195.136,,609760487.808
4,4,Armenia,Animal waste - Production,Animal waste,Production,2015,Terajoules,1307.467,,363185568.32600003
5,5,Armenia,Animal waste - Production,Animal waste,Production,2014,Terajoules,82.0,,22777796.0
6,6,Armenia,Animal waste - Imports,Animal waste,Imports,2020,Terajoules,2.6928,,748000.5984
7,7,Armenia,Animal waste - Imports,Animal waste,Imports,2013,Terajoules,30.328,,8424451.184
8,8,Armenia,Animal waste - Imports,Animal waste,Imports,2012,Terajoules,20.4,,5666671.199999999
9,9,Armenia,Animal waste - Exports,Animal waste,Exports,2013,Terajoules,57.256,,15904457.168
10,10,Armenia,Animal waste - Exports,Animal waste,Exports,2012,Terajoules,59.024,,16395568.672
11,11,Armenia,Animal waste - Final energy consumption,Animal waste,Final energy consumption,2019,Terajoules,871.315,,242032138.07000002
12,12,Armenia,Animal waste - Final energy consumption,Animal waste,Final energy consumption,2018,Terajoules,1289.328,,358146953.184
13,13,Armenia,Animal waste - Final energy consumption,Animal waste,Final energy consumption,2017,Terajoules,2427.783,,674384706.174
14,14,Armenia,Animal waste - Final energy consumption,Animal waste,Final energy consumption,2016,Terajoules,2195.136,,609760487.808
15,15,Armenia,Animal waste - Final energy consumption,Animal waste,Final energy consumption,2015,Terajoules,1307.467,,363185568.32600003
16,16,Armenia,Animal waste - Final energy consumption,Animal waste,Final energy consumption,2014,Terajoules,82.0,,22777796.0
17,17,Armenia,Animal waste - Consumption by other,Animal waste,Consumption by other,2019,Terajoules,871.315,,242032138.07000002
18,18,Armenia,Animal waste - Consumption by other,Animal waste,Consumption by other,2018,Terajoules,1289.328,,358146953.184
19,19,Armenia,Animal waste - Consumption by other,Animal waste,Consumption by other,2017,Terajoules,2427.783,,674384706.174
20,20,Armenia,Animal waste - Consumption by other,Animal waste,Consumption by other,2016,Terajoules,2195.136,,609760487.808
21,21,Armenia,Animal waste - Consumption by other,Animal waste,Consumption by other,2015,Terajoules,1307.467,,363185568.32600003
22,22,Armenia,Animal waste - Consumption by other,Animal waste,Consumption by other,2014,Terajoules,82.0,,22777796.0
23,23,Armenia,Animal waste - Consumption by households,Animal waste,Consumption by households,2019,Terajoules,871.315,,242032138.07000002
24,24,Armenia,Animal waste - Consumption by households,Animal waste,Consumption by households,2018,Terajoules,1289.328,,358146953.184
25,25,Armenia,Animal waste - Consumption by households,Animal waste,Consumption by households,2017,Terajoules,2427.783,,674384706.174
26,26,Armenia,Animal waste - Consumption by households,Animal waste,Consumption by households,2016,Terajoules,2195.136,,609760487.808
27,27,Armenia,Animal waste - Consumption by households,Animal waste,Consumption by households,2015,Terajoules,1307.467,,363185568.32600003
28,28,Armenia,Animal waste - Consumption by households,Animal waste,Consumption by households,2014,Terajoules,82.0,,22777796.0
29,29,Armenia,Animal waste - Total energy supply,Animal waste,Total energy supply,2020,Terajoules,2.6928,,748000.5984
30,30,Armenia,Animal waste - Total energy supply,Animal waste,Total energy supply,2019,Terajoules,871.315,,242032138.07000002
31,31,Armenia,Animal waste - Total energy supply,Animal waste,Total energy supply,2018,Terajoules,1289.328,,358146953.184
32,32,Armenia,Animal waste - Total energy supply,Animal waste,Total energy supply,2017,Terajoules,2427.783,,674384706.174
33,33,Armenia,Animal waste - Total energy supply,Animal waste,Total energy supply,2016,Terajoules,2195.136,,609760487.808
34,34,Armenia,Animal waste - Total energy supply,Animal waste,Total energy supply,2015,Terajoules,1307.467,,363185568.32600003
35,35,Armenia,Animal waste - Total energy supply,Animal waste,Total energy supply,2014,Terajoules,82.0,,22777796.0
36,36,Armenia,Animal waste - Total energy supply,Animal waste,Total energy supply,2013,Terajoules,-26.928,,-7480005.984
37,37,Armenia,Animal waste - Total energy supply,Animal waste,Total energy supply,2012,Terajoules,-38.624,,-10728897.472000001
38,38,Armenia,Animal waste - Final consumption,Animal waste,Final consumption,2019,Terajoules,871.315,,242032138.07000002
39,39,Armenia,Animal waste - Final consumption,Animal waste,Final consumption,2018,Terajoules,1289.328,,358146953.184
40,40,Armenia,Animal waste - Final consumption,Animal waste,Final consumption,2017,Terajoules,2427.783,,674384706.174
41,41,Armenia,Animal waste - Final consumption,Animal waste,Final consumption,2016,Terajoules,2195.136,,609760487.808
42,42,Armenia,Animal waste - Final consumption,Animal waste,Final consumption,2015,Terajoules,1307.467,,363185568.32600003
