,Unnamed: 0,Country or Area,Commodity - Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes,Conversion_in_kWh
0,0,Algeria,Coking coal - imports,Coking coal,imports,2019,"Metric tons,  thousand",8.0,,62160000.0
1,1,Algeria,Coking coal - imports,Coking coal,imports,2018,"Metric tons,  thousand",12.0,,93240000.0
2,2,Algeria,Coking coal - imports,Coking coal,imports,2017,"Metric tons,  thousand",0.0,,0.0
3,3,Algeria,Coking coal - imports,Coking coal,imports,2016,"Metric tons,  thousand",0.0,,0.0
4,4,Algeria,Coking coal - imports,Coking coal,imports,2015,"Metric tons,  thousand",0.0,,0.0
5,5,Algeria,Coking coal - imports,Coking coal,imports,2014,"Metric tons,  thousand",20.0,,155400000.0
6,6,Algeria,Coking coal - imports,Coking coal,imports,2013,"Metric tons,  thousand",0.0,,0.0
7,7,Algeria,Coking coal - imports,Coking coal,imports,2012,"Metric tons,  thousand",0.0,,0.0
8,8,Algeria,Coking coal - imports,Coking coal,imports,2011,"Metric tons,  thousand",0.0,,0.0
9,9,Algeria,Coking coal - imports,Coking coal,imports,2010,"Metric tons,  thousand",0.0,,0.0
10,10,Algeria,Coking coal - imports,Coking coal,imports,2009,"Metric tons,  thousand",166.0,,1289820000.0
11,11,Algeria,Coking coal - imports,Coking coal,imports,2008,"Metric tons,  thousand",825.0,,6410250000.0
12,12,Algeria,Coking coal - imports,Coking coal,imports,2007,"Metric tons,  thousand",826.0,,6418020000.0
13,13,Algeria,Coking coal - imports,Coking coal,imports,2006,"Metric tons,  thousand",992.0,,7707840000.0
14,14,Algeria,Coking coal - imports,Coking coal,imports,2000,"Metric tons,  thousand",593.0,,4607610000.0
15,15,Algeria,Coking coal - stock changes,Coking coal,stock changes,2019,"Metric tons,  thousand",-9.0,,-69930000.0
16,16,Algeria,Coking coal - stock changes,Coking coal,stock changes,2018,"Metric tons,  thousand",8.0,,62160000.0
17,17,Algeria,Coking coal - stock changes,Coking coal,stock changes,2017,"Metric tons,  thousand",-5.0,,-38850000.0
