,Unnamed: 0,Country or Area,Commodity - Transaction,Commodity,Transaction,Year,Unit,Quantity,Quantity Footnotes,Conversion_in_kWh
0,0,Afghanistan,Bitumen - Production,Bitumen,Production,2020,"Metric tons,  thousand",5.0,1.0,55500000.0
1,1,Afghanistan,Bitumen - Production,Bitumen,Production,2019,"Metric tons,  thousand",12.0,1.0,133200000.0
2,2,Afghanistan,Bitumen - Production,Bitumen,Production,2018,"Metric tons,  thousand",20.0,1.0,222000000.0
3,3,Afghanistan,Bitumen - Production,Bitumen,Production,2017,"Metric tons,  thousand",12.0,1.0,133200000.0
4,4,Afghanistan,Bitumen - Production,Bitumen,Production,2016,"Metric tons,  thousand",10.0,1.0,111000000.0
5,5,Afghanistan,Bitumen - Production,Bitumen,Production,2015,"Metric tons,  thousand",10.0,1.0,111000000.0
6,6,Afghanistan,Bitumen - Production,Bitumen,Production,2014,"Metric tons,  thousand",10.0,1.0,111000000.0
7,7,Afghanistan,Bitumen - Production,Bitumen,Production,2013,"Metric tons,  thousand",9.0,1.0,99900000.0
8,8,Afghanistan,Bitumen - Production,Bitumen,Production,2012,"Metric tons,  thousand",8.0,1.0,88800000.0
9,9,Afghanistan,Bitumen - Production,Bitumen,Production,2011,"Metric tons,  thousand",5.0,1.0,55500000.0
10,10,Afghanistan,Bitumen - production from refineries,Bitumen,production from refineries,2020,"Metric tons,  thousand",5.0,1.0,55500000.0
11,11,Afghanistan,Bitumen - production from refineries,Bitumen,production from refineries,2019,"Metric tons,  thousand",12.0,1.0,133200000.0
12,12,Afghanistan,Bitumen - production from refineries,Bitumen,production from refineries,2018,"Metric tons,  thousand",20.0,1.0,222000000.0
13,13,Afghanistan,Bitumen - production from refineries,Bitumen,production from refineries,2017,"Metric tons,  thousand",12.0,1.0,133200000.0
14,14,Afghanistan,Bitumen - production from refineries,Bitumen,production from refineries,2016,"Metric tons,  thousand",10.0,1.0,111000000.0
15,15,Afghanistan,Bitumen - production from refineries,Bitumen,production from refineries,2015,"Metric tons,  thousand",10.0,1.0,111000000.0
16,16,Afghanistan,Bitumen - production from refineries,Bitumen,production from refineries,2014,"Metric tons,  thousand",10.0,1.0,111000000.0
17,17,Afghanistan,Bitumen - production from refineries,Bitumen,production from refineries,2013,"Metric tons,  thousand",9.0,1.0,99900000.0
18,18,Afghanistan,Bitumen - production from refineries,Bitumen,production from refineries,2012,"Metric tons,  thousand",8.0,1.0,88800000.0
19,19,Afghanistan,Bitumen - production from refineries,Bitumen,production from refineries,2011,"Metric tons,  thousand",5.0,1.0,55500000.0
20,20,Afghanistan,Bitumen - Imports,Bitumen,Imports,2020,"Metric tons,  thousand",65.5,,727050000.0
21,21,Afghanistan,Bitumen - Imports,Bitumen,Imports,2019,"Metric tons,  thousand",67.6,,750359999.9999999
22,22,Afghanistan,Bitumen - Imports,Bitumen,Imports,2018,"Metric tons,  thousand",54.1,,600510000.0
23,23,Afghanistan,Bitumen - Imports,Bitumen,Imports,2017,"Metric tons,  thousand",40.3,,447329999.99999994
24,24,Afghanistan,Bitumen - Imports,Bitumen,Imports,2016,"Metric tons,  thousand",24.0,,266400000.0
25,25,Afghanistan,Bitumen - Imports,Bitumen,Imports,2015,"Metric tons,  thousand",42.3,,469529999.99999994
26,26,Afghanistan,Bitumen - Imports,Bitumen,Imports,2014,"Metric tons,  thousand",76.3,,846930000.0
27,27,Afghanistan,Bitumen - Imports,Bitumen,Imports,2013,"Metric tons,  thousand",192.0,,2131200000.0
28,28,Afghanistan,Bitumen - Imports,Bitumen,Imports,2012,"Metric tons,  thousand",47.4,,526140000.0
29,29,Afghanistan,Bitumen - Imports,Bitumen,Imports,2011,"Metric tons,  thousand",66.8,,741480000.0
30,30,Afghanistan,Bitumen - Imports,Bitumen,Imports,2010,"Metric tons,  thousand",78.2,,868020000.0
31,31,Afghanistan,Bitumen - Imports,Bitumen,Imports,2009,"Metric tons,  thousand",98.2,,1090020000.0
32,32,Afghanistan,Bitumen - Imports,Bitumen,Imports,2008,"Metric tons,  thousand",49.6,,550560000.0
33,33,Afghanistan,Bitumen - Imports,Bitumen,Imports,2007,"Metric tons,  thousand",47.0,1.0,521700000.0
34,34,Afghanistan,Bitumen - Imports,Bitumen,Imports,2006,"Metric tons,  thousand",42.0,1.0,466200000.0
35,35,Afghanistan,Bitumen - Imports,Bitumen,Imports,2005,"Metric tons,  thousand",37.0,1.0,410700000.0
36,36,Afghanistan,Bitumen - Imports,Bitumen,Imports,2004,"Metric tons,  thousand",32.0,1.0,355200000.0
37,37,Afghanistan,Bitumen - Imports,Bitumen,Imports,2003,"Metric tons,  thousand",33.0,1.0,366300000.0
38,38,Afghanistan,Bitumen - Imports,Bitumen,Imports,2002,"Metric tons,  thousand",35.0,1.0,388500000.0
39,39,Afghanistan,Bitumen - Imports,Bitumen,Imports,2001,"Metric tons,  thousand",37.0,1.0,410700000.0
40,40,Afghanistan,Bitumen - Imports,Bitumen,Imports,2000,"Metric tons,  thousand",40.0,1.0,444000000.0
41,41,Afghanistan,Bitumen - Imports,Bitumen,Imports,1999,"Metric tons,  thousand",41.0,1.0,455100000.0
42,42,Afghanistan,Bitumen - Imports,Bitumen,Imports,1998,"Metric tons,  thousand",34.0,1.0,377400000.0
43,43,Afghanistan,Bitumen - Imports,Bitumen,Imports,1997,"Metric tons,  thousand",33.0,1.0,366300000.0
44,44,Afghanistan,Bitumen - Imports,Bitumen,Imports,1996,"Metric tons,  thousand",31.0,1.0,344100000.0
45,45,Afghanistan,Bitumen - Imports,Bitumen,Imports,1995,"Metric tons,  thousand",31.0,1.0,344100000.0
46,46,Afghanistan,Bitumen - Imports,Bitumen,Imports,1994,"Metric tons,  thousand",30.0,1.0,333000000.0
